Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6,Method
575,0.8359788359788359,0.3799126637554585,0.4095940959409594,0.2857142857142857,0.4217877094972067,0.3206106870229007,EWC_Replay
575,0.946341463414634,0.6916666666666667,0.4931506849315068,0.0888888888888888,0.180281690140845,0.1145038167938931,EWC_Replay
575,0.8010752688172043,0.2288135593220339,0.3776978417266187,0.2920634920634921,0.2845070422535211,0.1374045801526717,EWC_Replay
575,0.8731707317073171,0.3877551020408163,0.2537313432835821,0.2295081967213114,0.1632653061224489,0.2569974554707379,EWC_Replay
575,0.7777777777777778,0.3446808510638298,0.3076923076923077,0.2651757188498402,0.2136752136752136,0.1857506361323155,EWC_Replay
575,0.9611111111111112,0.4093023255813953,0.3745318352059925,0.3770491803278688,0.4112676056338028,0.3078880407124681,EWC_Replay
1378,0.7560975609756098,0.5510204081632653,0.3246268656716418,0.3993710691823899,0.3014084507042253,0.2290076335877862,EWC_Replay
1378,0.8861386138613861,0.3253968253968254,0.4115646258503401,0.1041009463722397,0.2197183098591549,0.1246819338422391,EWC_Replay
1378,0.9662921348314608,0.5774647887323944,0.4448669201520912,0.3795379537953795,0.2873239436619718,0.1450381679389313,EWC_Replay
1378,0.8780487804878049,0.3142857142857143,0.2238805970149253,0.2393442622950819,0.2535211267605634,0.1679389312977099,EWC_Replay
1378,0.7981220657276995,0.2964426877470356,0.3034482758620689,0.2198795180722891,0.1864864864864865,0.1653944020356234,EWC_Replay
1378,0.8924731182795699,0.3289473684210526,0.3811320754716981,0.3234323432343234,0.3090379008746355,0.2137404580152671,EWC_Replay
1378,0.95,0.3715596330275229,0.3201581027667984,0.2783505154639175,0.2111436950146627,0.1374045801526717,EWC_Replay
1378,0.8842105263157894,0.3388429752066115,0.320754716981132,0.3936507936507936,0.2901408450704225,0.2315521628498727,EWC_Replay
1378,0.7920792079207921,0.3666666666666666,0.2813688212927757,0.3278688524590163,0.2011661807580174,0.1755725190839694,EWC_Replay
1378,0.9204545454545454,0.2324561403508772,0.39568345323741,0.4761904761904761,0.2338028169014084,0.3053435114503817,EWC_Replay
1378,0.9253731343283582,0.4238683127572016,0.2607142857142857,0.1518151815181518,0.2023460410557184,0.1603053435114503,EWC_Replay
1378,0.9310344827586208,0.2924528301886792,0.4606299212598425,0.4210526315789473,0.3519061583577713,0.356234096692112,EWC_Replay
1378,0.942528735632184,0.2389380530973451,0.4420289855072464,0.2508038585209003,0.2606232294617563,0.2010178117048346,EWC_Replay
1378,0.966346153846154,0.2554112554112554,0.275092936802974,0.2523364485981308,0.2374301675977653,0.272264631043257,EWC_Replay
1378,0.958139534883721,0.476,0.5205479452054794,0.2634920634920635,0.2591549295774648,0.2188295165394402,EWC_Replay
1378,0.9526315789473684,0.2290748898678414,0.4444444444444444,0.3249211356466877,0.304225352112676,0.1806615776081425,EWC_Replay
1378,0.9248554913294798,0.5592417061611374,0.4099616858237548,0.3366336633663366,0.2551319648093841,0.2646310432569974,EWC_Replay
1378,0.9565217391304348,0.3529411764705882,0.3223443223443223,0.2861736334405145,0.3675213675213675,0.3053435114503817,EWC_Replay
1378,0.8810810810810811,0.5991189427312775,0.3707865168539326,0.4,0.2303206997084548,0.4173027989821883,EWC_Replay
1378,0.8564102564102564,0.3862660944206008,0.3321554770318021,0.253125,0.3183098591549296,0.1959287531806615,EWC_Replay
1378,0.9157303370786516,0.4647887323943662,0.3636363636363636,0.3508196721311475,0.1720116618075801,0.1526717557251908,EWC_Replay
1378,0.952127659574468,0.4649122807017544,0.4716981132075472,0.264026402640264,0.3108504398826979,0.2875318066157761,EWC_Replay
1378,0.8949771689497716,0.5702479338842975,0.4336917562724014,0.3627760252365931,0.2619718309859155,0.1297709923664122,EWC_Replay
1378,0.8109452736318408,0.4375,0.3571428571428571,0.3663366336633663,0.2769679300291545,0.2035623409669211,EWC_Replay
1378,0.8253968253968254,0.4803493449781659,0.4354243542435424,0.3051948051948052,0.2877094972067039,0.178117048346056,EWC_Replay
1378,0.9317073170731708,0.425,0.3595890410958904,0.2539682539682539,0.2450704225352112,0.2213740458015267,EWC_Replay
1378,0.7903225806451613,0.3855932203389831,0.2841726618705036,0.1936507936507936,0.2929577464788732,0.2213740458015267,EWC_Replay
1378,0.8878048780487805,0.3795918367346939,0.2164179104477611,0.2983606557377049,0.1720116618075801,0.2900763358778626,EWC_Replay
1378,0.7828282828282829,0.574468085106383,0.3772893772893773,0.3130990415335463,0.1538461538461538,0.2391857506361323,EWC_Replay
1378,0.9611111111111112,0.6,0.50187265917603,0.3639344262295082,0.3211267605633803,0.2188295165394402,EWC_Replay
255,0.7609756097560976,0.4530612244897959,0.1977611940298507,0.4025157232704403,0.3211267605633803,0.3511450381679389,EWC_Replay
255,0.8415841584158416,0.5873015873015873,0.4863945578231292,0.2586750788643533,0.1943661971830985,0.2646310432569974,EWC_Replay
255,0.9719101123595506,0.5633802816901409,0.4144486692015209,0.5016501650165016,0.4225352112676056,0.3231552162849873,EWC_Replay
255,0.8926829268292683,0.473469387755102,0.4141791044776119,0.4229508196721311,0.2647887323943662,0.1552162849872773,EWC_Replay
255,0.8309859154929577,0.300395256916996,0.2448275862068965,0.3373493975903614,0.2621621621621621,0.1679389312977099,EWC_Replay
255,0.8978494623655914,0.3947368421052631,0.3018867924528302,0.132013201320132,0.2740524781341107,0.2798982188295165,EWC_Replay
255,0.9444444444444444,0.4678899082568807,0.4940711462450592,0.1443298969072164,0.2961876832844575,0.3155216284987277,EWC_Replay
255,0.8947368421052632,0.3471074380165289,0.1886792452830188,0.2349206349206349,0.1830985915492957,0.1475826972010178,EWC_Replay
255,0.7970297029702971,0.3791666666666666,0.2965779467680608,0.3475409836065574,0.2536443148688047,0.2544529262086514,EWC_Replay
255,0.9147727272727272,0.3596491228070175,0.2985611510791366,0.238095238095238,0.3492957746478873,0.094147582697201,EWC_Replay
255,0.9203980099502488,0.3127572016460905,0.35,0.0825082508250825,0.1466275659824047,0.1755725190839694,EWC_Replay
255,0.9252873563218392,0.1981132075471698,0.5039370078740157,0.3914473684210526,0.3225806451612903,0.27735368956743,EWC_Replay
255,0.9540229885057472,0.4070796460176991,0.3115942028985507,0.2604501607717042,0.2492917847025495,0.1959287531806615,EWC_Replay
255,0.9759615384615384,0.3506493506493506,0.1635687732342007,0.4018691588785046,0.3463687150837989,0.3129770992366412,EWC_Replay
255,0.9534883720930232,0.46,0.2191780821917808,0.3873015873015873,0.3633802816901408,0.2111959287531806,EWC_Replay
255,0.9421052631578948,0.4845814977973568,0.3691756272401433,0.3028391167192429,0.3126760563380282,0.1526717557251908,EWC_Replay
255,0.9364161849710982,0.4502369668246445,0.2950191570881226,0.2277227722772277,0.1730205278592375,0.3689567430025445,EWC_Replay
255,0.9565217391304348,0.4027149321266968,0.3882783882783883,0.1736334405144694,0.1794871794871795,0.1628498727735369,EWC_Replay
255,0.8756756756756757,0.3788546255506608,0.4232209737827715,0.360655737704918,0.3032069970845481,0.3435114503816794,EWC_Replay
255,0.8666666666666667,0.2575107296137339,0.2508833922261484,0.234375,0.1690140845070422,0.178117048346056,EWC_Replay
255,0.949438202247191,0.6525821596244131,0.3280632411067193,0.3081967213114754,0.1603498542274052,0.1577608142493638,EWC_Replay
255,0.946808510638298,0.3859649122807017,0.3245283018867924,0.1386138613861386,0.281524926686217,0.3791348600508906,EWC_Replay
255,0.8995433789954338,0.3057851239669421,0.3405017921146953,0.1230283911671924,0.2816901408450704,0.1246819338422391,EWC_Replay
255,0.7711442786069652,0.2723214285714285,0.3157894736842105,0.264026402640264,0.2128279883381924,0.2264631043256997,EWC_Replay
255,0.8624338624338624,0.4497816593886463,0.1660516605166051,0.1818181818181818,0.3603351955307262,0.2748091603053435,EWC_Replay
255,0.9365853658536586,0.6125,0.3047945205479452,0.0984126984126984,0.1690140845070422,0.1501272264631043,EWC_Replay
255,0.7903225806451613,0.3983050847457627,0.381294964028777,0.2825396825396825,0.228169014084507,0.1679389312977099,EWC_Replay
255,0.8878048780487805,0.3142857142857143,0.2276119402985074,0.380327868852459,0.3206997084548105,0.2595419847328244,EWC_Replay
255,0.8080808080808081,0.3489361702127659,0.2564102564102564,0.2811501597444089,0.1196581196581196,0.2417302798982188,EWC_Replay
255,0.95,0.3348837209302325,0.4007490636704119,0.3114754098360656,0.3267605633802817,0.1908396946564885,EWC_Replay
100,0.824390243902439,0.3428571428571428,0.1343283582089552,0.3333333333333333,0.2788732394366197,0.2086513994910941,Random
100,0.8861386138613861,0.4007936507936508,0.4557823129251701,0.1167192429022082,0.180281690140845,0.183206106870229,Random
100,0.9662921348314608,0.3474178403755869,0.467680608365019,0.3696369636963696,0.3436619718309859,0.1374045801526717,Random
100,0.8926829268292683,0.3469387755102041,0.1865671641791045,0.140983606557377,0.3549295774647887,0.183206106870229,Random
100,0.8169014084507042,0.2055335968379446,0.2793103448275862,0.4337349397590361,0.1432432432432432,0.2620865139949109,Random
100,0.8870967741935484,0.3903508771929824,0.2113207547169811,0.1386138613861386,0.2653061224489796,0.2366412213740458,Random
100,0.9444444444444444,0.4082568807339449,0.4229249011857707,0.1821305841924398,0.2228739002932551,0.2137404580152671,Random
100,0.9105263157894736,0.3884297520661157,0.0830188679245283,0.1555555555555555,0.1295774647887324,0.1272264631043257,Random
100,0.7623762376237624,0.1791666666666666,0.1863117870722433,0.2786885245901639,0.2069970845481049,0.2239185750636132,Random
100,0.8977272727272727,0.2324561403508772,0.1726618705035971,0.2285714285714285,0.3352112676056338,0.2213740458015267,Random
100,0.9104477611940298,0.3292181069958848,0.4178571428571428,0.2079207920792079,0.1466275659824047,0.183206106870229,Random
100,0.9310344827586208,0.2075471698113207,0.3346456692913386,0.2203947368421052,0.1964809384164222,0.193384223918575,Random
100,0.942528735632184,0.5,0.3695652173913043,0.2508038585209003,0.2719546742209632,0.2315521628498727,Random
100,0.9567307692307692,0.2943722943722944,0.241635687732342,0.2398753894080997,0.2346368715083799,0.2442748091603053,Random
100,0.9534883720930232,0.336,0.4897260273972603,0.1015873015873015,0.1380281690140845,0.099236641221374,Random
100,0.9263157894736842,0.4185022026431718,0.3046594982078853,0.1766561514195583,0.1464788732394366,0.1272264631043257,Random
100,0.9364161849710982,0.4123222748815165,0.1877394636015325,0.1815181518151815,0.1026392961876832,0.3460559796437659,Random
100,0.9619565217391304,0.3755656108597285,0.4761904761904761,0.3440514469453376,0.2421652421652421,0.1679389312977099,Random
100,0.8918918918918919,0.5154185022026432,0.445692883895131,0.4754098360655737,0.3440233236151603,0.3129770992366412,Random
100,0.8307692307692308,0.4420600858369098,0.3462897526501767,0.234375,0.1915492957746478,0.1806615776081425,Random
100,0.9213483146067416,0.4460093896713615,0.2806324110671936,0.3278688524590163,0.1107871720116618,0.1323155216284987,Random
100,0.9414893617021276,0.337719298245614,0.2754716981132075,0.2475247524752475,0.2170087976539589,0.2340966921119593,Random
100,0.8858447488584474,0.0867768595041322,0.2903225806451613,0.2365930599369085,0.2816901408450704,0.2035623409669211,Random
100,0.8059701492537313,0.2633928571428571,0.3007518796992481,0.2475247524752475,0.2215743440233236,0.2162849872773536,Random
100,0.8359788359788359,0.2270742358078602,0.3025830258302583,0.237012987012987,0.1871508379888268,0.1603053435114503,Random
100,0.951219512195122,0.3416666666666667,0.3527397260273973,0.1809523809523809,0.2253521126760563,0.1908396946564885,Random
100,0.7903225806451613,0.2457627118644068,0.3129496402877698,0.3587301587301587,0.2394366197183098,0.2290076335877862,Random
100,0.8829268292682927,0.3714285714285714,0.2574626865671642,0.3081967213114754,0.2536443148688047,0.2366412213740458,Random
100,0.797979797979798,0.3404255319148936,0.2637362637362637,0.3322683706070287,0.2022792022792023,0.366412213740458,Random
100,0.9444444444444444,0.5395348837209303,0.4344569288389513,0.1737704918032787,0.1718309859154929,0.1857506361323155,Random
240,0.7853658536585366,0.5265306122448979,0.2761194029850746,0.3805031446540881,0.2676056338028169,0.1704834605597964,Random
240,0.8712871287128713,0.3928571428571428,0.445578231292517,0.252365930599369,0.1690140845070422,0.2519083969465648,Random
240,0.9719101123595506,0.3849765258215962,0.3954372623574144,0.4224422442244224,0.3323943661971831,0.2010178117048346,Random
240,0.8731707317073171,0.3551020408163265,0.2723880597014925,0.3311475409836065,0.304225352112676,0.2010178117048346,Random
240,0.7981220657276995,0.3794466403162055,0.2172413793103448,0.2740963855421687,0.2891891891891892,0.3256997455470738,Random
240,0.9086021505376344,0.5350877192982456,0.3811320754716981,0.2277227722772277,0.3206997084548105,0.1653944020356234,Random
240,0.9388888888888888,0.4311926605504587,0.4505928853754941,0.274914089347079,0.3401759530791788,0.2620865139949109,Random
240,0.8842105263157894,0.5,0.2264150943396226,0.2761904761904762,0.1267605633802817,0.1628498727735369,Random
240,0.8118811881188119,0.3833333333333333,0.3155893536121673,0.3278688524590163,0.2740524781341107,0.2111959287531806,Random
240,0.9204545454545454,0.4166666666666667,0.3633093525179856,0.3111111111111111,0.3887323943661971,0.1374045801526717,Random
240,0.900497512437811,0.3127572016460905,0.2785714285714286,0.3102310231023102,0.1290322580645161,0.2290076335877862,Random
240,0.9310344827586208,0.160377358490566,0.3110236220472441,0.2861842105263157,0.2609970674486803,0.2569974554707379,Random
240,0.942528735632184,0.4469026548672566,0.5144927536231884,0.3311897106109325,0.1926345609065155,0.2239185750636132,Random
240,0.9759615384615384,0.2597402597402597,0.1301115241635687,0.2710280373831775,0.3687150837988827,0.2849872773536895,Random
240,0.9534883720930232,0.348,0.2636986301369863,0.2412698412698412,0.3295774647887324,0.1603053435114503,Random
240,0.9421052631578948,0.5814977973568282,0.5304659498207885,0.3533123028391167,0.2647887323943662,0.2162849872773536,Random
240,0.9132947976878611,0.6018957345971564,0.2337164750957854,0.3894389438943894,0.2287390029325513,0.2162849872773536,Random
240,0.9619565217391304,0.3981900452488687,0.575091575091575,0.270096463022508,0.2193732193732193,0.1679389312977099,Random
240,0.8918918918918919,0.5770925110132159,0.4419475655430712,0.2754098360655738,0.3440233236151603,0.3282442748091603,Random
240,0.8256410256410256,0.3905579399141631,0.3356890459363957,0.26875,0.2366197183098591,0.1450381679389313,Random
240,0.9382022471910112,0.5258215962441315,0.3359683794466403,0.4,0.2507288629737609,0.2162849872773536,Random
240,0.9308510638297872,0.3333333333333333,0.2830188679245283,0.2343234323432343,0.1612903225806451,0.188295165394402,Random
240,0.863013698630137,0.3057851239669421,0.4659498207885305,0.1451104100946372,0.2169014084507042,0.1450381679389313,Random
240,0.8258706467661692,0.3258928571428571,0.4060150375939849,0.4125412541254125,0.2507288629737609,0.1730279898218829,Random
240,0.8359788359788359,0.4235807860262008,0.3542435424354243,0.2954545454545454,0.3770949720670391,0.2646310432569974,Random
240,0.9414634146341464,0.3375,0.3047945205479452,0.1555555555555555,0.1633802816901408,0.1195928753180661,Random
240,0.8010752688172043,0.461864406779661,0.4460431654676259,0.3301587301587301,0.2845070422535211,0.1908396946564885,Random
240,0.8829268292682927,0.4081632653061224,0.3917910447761194,0.2163934426229508,0.2915451895043732,0.3358778625954198,Random
240,0.8080808080808081,0.3021276595744681,0.4029304029304029,0.2460063897763578,0.1025641025641025,0.2569974554707379,Random
240,0.9555555555555556,0.5720930232558139,0.4157303370786517,0.340983606557377,0.2985915492957746,0.3333333333333333,Random
575,0.7853658536585366,0.3142857142857143,0.2611940298507462,0.270440251572327,0.1830985915492957,0.2671755725190839,Random
575,0.905940594059406,0.4325396825396825,0.4693877551020408,0.2807570977917981,0.1915492957746478,0.1755725190839694,Random
575,0.9719101123595506,0.4037558685446009,0.3954372623574144,0.3003300330033003,0.2056338028169014,0.1424936386768447,Random
575,0.8878048780487805,0.3918367346938775,0.2052238805970149,0.3508196721311475,0.3605633802816901,0.2544529262086514,Random
575,0.7934272300469484,0.3399209486166007,0.293103448275862,0.2650602409638554,0.2081081081081081,0.2519083969465648,Random
575,0.8924731182795699,0.4166666666666667,0.4264150943396226,0.3861386138613861,0.2419825072886297,0.2239185750636132,Random
575,0.9611111111111112,0.4220183486238532,0.4545454545454545,0.3092783505154639,0.3255131964809384,0.2035623409669211,Random
575,0.868421052631579,0.4876033057851239,0.320754716981132,0.3619047619047619,0.2732394366197183,0.2137404580152671,Random
575,0.7920792079207921,0.4833333333333333,0.2281368821292775,0.2459016393442623,0.2128279883381924,0.2748091603053435,Random
575,0.9204545454545454,0.5350877192982456,0.4244604316546763,0.4063492063492063,0.3267605633802817,0.2849872773536895,Random
575,0.8955223880597015,0.3333333333333333,0.2535714285714285,0.3234323432343234,0.3196480938416422,0.2748091603053435,Random
575,0.9252873563218392,0.3396226415094339,0.2992125984251969,0.2927631578947368,0.1730205278592375,0.3129770992366412,Random
575,0.9655172413793104,0.4070796460176991,0.3840579710144927,0.2636655948553054,0.235127478753541,0.2010178117048346,Random
575,0.9615384615384616,0.2424242424242424,0.2862453531598513,0.3239875389408099,0.2932960893854748,0.2162849872773536,Random
575,0.9534883720930232,0.38,0.3938356164383562,0.1873015873015873,0.2704225352112676,0.1424936386768447,Random
575,0.9526315789473684,0.2511013215859031,0.2616487455197133,0.2618296529968454,0.1887323943661971,0.3256997455470738,Random
575,0.9190751445086706,0.6066350710900474,0.425287356321839,0.297029702970297,0.2228739002932551,0.3155216284987277,Random
